timestamp,binary_hash,hamming_to_prev
2025-11-29T22:11:56.001333,10001101 10101010 11111101 00011010 01001111 11101010 01111000 11110000 10000111 01101111 10011011 01100101,14
2025-11-29T22:11:56.277093,10001101 00101010 11111101 00011000 01001111 11101000 01111100 11110000 10000111 01101111 10111011 01100111,6
2025-11-29T22:11:56.568315,10001101 00101010 11111101 00011000 01001111 11101000 01111000 11110000 10000100 11101111 10011011 01101111,6
2025-11-29T22:11:56.867259,11001101 00101010 11111101 00011000 01001111 11101000 01111100 11110000 10000111 11100111 10111001 01100111,8
2025-11-29T22:11:57.157317,00011101 10111010 11111111 00011000 01001111 11101000 01111100 11110100 00000111 01101011 10111011 01100111,12
2025-11-29T22:11:57.481144,11011101 00101010 11011101 00011000 01011111 01111010 01111100 11110000 00000111 11100111 10111011 01101111,15
2025-11-29T22:11:57.790196,11011101 10101010 11011101 01011000 01011110 11111010 01110100 11110000 00000111 11101111 10101011 01101111,7
2025-11-29T22:11:58.069316,00011101 10101010 11011101 00011000 01011111 11111010 01111100 11010000 00000111 11101111 10111011 01101111,7
2025-11-29T22:11:58.357358,11011101 10111010 11011101 00011000 01011111 11111010 01111100 11110000 00000111 11101111 10111011 01101111,4
2025-11-29T22:11:58.642063,10111101 10111010 11111101 01011010 01001111 11111000 01111000 11110101 00000111 11101110 10111011 01101111,11
2025-11-29T22:11:58.957299,11001101 00101010 11111101 00011000 01011111 11101000 01111100 11110000 10000110 11101111 10111111 01100111,17
2025-11-29T22:11:59.277341,11001101 00101010 11111101 00011000 01011111 11101000 01110000 11110000 10000110 11101111 10111001 01100101,5
2025-11-29T22:11:59.577026,10001101 00101010 11111101 00011000 01011111 11100000 01111000 11110000 10000111 01101111 10011011 01100101,7
2025-11-29T22:11:59.857035,11001001 10101110 11111111 00011000 01001111 11101000 01111000 11110000 10000110 01101111 10111011 01100101,9
2025-11-29T22:12:00.262022,11001101 00111010 11111111 00011000 01011111 11101000 01111100 11110000 10000111 11101111 10111011 01100101,8
2025-11-29T22:12:00.547347,11001101 00101010 11111111 00011000 01001111 11100000 01111000 11010000 10000111 11101111 10011111 01100101,7
2025-11-29T22:12:00.860344,11001001 10101110 11011101 00011000 01011111 11101000 01111000 11110000 10000111 00101111 10111001 01100101,13
2025-11-29T22:12:01.187177,11001101 00101010 11111111 00011000 01011111 11101000 01111100 11110000 10000111 11101011 10111011 01100111,11
2025-11-29T22:12:01.516943,11001101 00101010 11011111 00011000 01001111 11100000 00111100 11110000 10000111 11101011 00011101 01100111,8
2025-11-29T22:12:01.809006,11001101 00101110 11111111 00011000 01001111 11100000 01111000 11010000 10000101 11101011 10011111 01100101,9
2025-11-29T22:12:02.089294,10001101 00101010 11111101 00011000 01001111 11101000 01111000 11110000 10000110 11101111 10011011 01100101,9
2025-11-29T22:12:02.370292,10001101 00111010 11111101 00011000 01011111 11101000 01110000 11110000 10000100 11101111 10011011 01100101,4
2025-11-29T22:12:02.648187,11001101 00111010 11111111 00011000 01011111 11101000 01111000 11110000 10000110 11101111 10111001 01100111,7
2025-11-29T22:12:02.934279,11001101 00101010 11111111 00011000 01001111 11101000 01111000 11110000 10000110 11101111 10111111 01100101,5
2025-11-29T22:12:03.226883,11001101 00101110 11111111 00011000 01001111 11100000 01110000 11110000 10000111 11101111 10001011 01100101,7
2025-11-29T22:12:03.547062,11001101 00101010 11111101 00011000 01001111 11101000 01111100 11110000 10000111 11101111 10111111 01101111,10
2025-11-29T22:12:03.833944,10001101 10101010 11111101 00011000 01001110 11101000 01111100 11110000 10000111 11101111 10111011 01101111,4
2025-11-29T22:12:04.121674,11001101 00101110 11111111 00011000 01001111 11100000 01111100 11110000 10000101 11101111 10011111 01100101,11
2025-11-29T22:12:04.449613,11001101 00101010 11111101 00011000 01001111 11100000 01111000 11110000 10000101 11101111 10111011 01101111,7
2025-11-29T22:12:04.839403,10001101 10101010 11111111 00011000 01011111 11000010 01111100 11110000 10000111 01101111 10111011 01101111,9
2025-11-29T22:12:05.122851,10011101 00101010 11111101 00011000 01011111 11001010 01111100 11110000 10000111 11101111 10111001 01101111,6
2025-11-29T22:12:05.407667,11001101 00101010 11111111 00011000 01001111 11100000 01111100 11110000 10000111 11101111 10011111 01101111,10
2025-11-29T22:12:05.738190,11011101 00101010 11111101 00011000 01001111 11101000 01111100 11110000 10000111 11101111 10111011 01101111,5
2025-11-29T22:12:06.011082,11001101 00001010 11011111 00010000 01011110 11111000 01111000 11110001 01000110 11100111 10111111 01101111,15
2025-11-29T22:12:06.297168,11001101 00101010 11011111 00011000 01011110 11111000 01111000 11010000 00000110 11100111 10101111 01101111,6
2025-11-29T22:12:06.617134,11011101 00101010 11011111 00011000 01011110 11111000 01111100 11010000 00000110 11100111 10111111 01101111,3
2025-11-29T22:12:06.896995,11001101 00101010 11111111 00011000 01001111 11100000 01111100 11010000 10000111 11101111 10001011 01100101,14
2025-11-29T22:12:07.178842,10001101 00111110 11111111 00011000 01001111 11101000 01111000 11110000 10000100 01101111 10011011 01100111,11
2025-11-29T22:12:07.462843,10001001 10101110 11111111 00011000 01001111 10100000 01111100 11010000 11010101 00101110 11011011 01100111,13
2025-11-29T22:12:07.779019,11001001 10101110 11111111 10001000 01001100 10110000 11111000 01110110 10000101 01100110 11011011 01100101,17
2025-11-29T22:12:08.059084,11001001 10101110 10111111 10001000 01001110 10000010 01111000 11110000 10000101 01100011 11011111 01100101,12
2025-11-29T22:12:08.363008,10001001 10101110 11011111 00011000 01001101 10100010 01111000 11010000 10000101 00100110 11011011 01100111,14
2025-11-29T22:12:08.704645,11001001 10101010 11111111 01011000 01001111 11001000 01111000 11110000 10000100 01100110 10111111 01100101,16
2025-11-29T22:12:09.107241,11001101 00101010 11111111 00011000 01001111 11101000 01111000 11110100 10000100 01100111 10111111 01100101,6
2025-11-29T22:12:09.392295,10001001 10111110 11111111 10011000 01001111 11000000 01111000 11110000 10010100 01100111 10111011 01100111,12
2025-11-29T22:12:09.677268,11001001 00101110 11111111 00011000 01001111 11000000 01111000 11110000 10000101 01100111 10111111 01100101,8
2025-11-29T22:12:09.972196,10011001 00111010 11011101 00011000 01011111 01111010 01111100 11110000 00000111 11101011 10111011 01101111,21
2025-11-29T22:12:10.261323,11011101 00101000 11111101 00011001 01011110 01111010 01111100 11110001 00000111 11101111 10111001 01101111,10
2025-11-29T22:12:10.550956,01011101 00101000 11111101 00011000 01011110 11111010 01111100 11110000 00000111 11100011 10111001 01101111,6
2025-11-29T22:12:10.875457,10011001 00101010 11111101 00010001 01011110 11101010 01111100 11110001 00000111 11101011 10101011 01101111,11
2025-11-29T22:12:11.169116,11011101 00101000 11111111 00010000 01001110 11111000 01111100 11110001 10000111 11101111 10101011 01101111,10
2025-11-29T22:12:11.475098,01011101 00101000 11111111 00001001 01001110 11111000 01111100 11110001 10000111 11101111 10101111 01101111,5
2025-11-29T22:12:11.765190,11011001 00101000 11111101 00011000 01011110 11111000 01110100 11110001 00000111 11101010 10111001 01101111,13
2025-11-29T22:12:12.107175,11011101 00101000 11111101 00011001 01011110 11111000 01111100 11110001 10000111 11101110 10111001 01101111,5
2025-11-29T22:12:12.372968,11011101 00101010 11111101 00011000 01011110 11111000 01111100 11110101 00000111 11101110 10111001 01101111,4
2025-11-29T22:12:12.694998,11011101 00101000 11111101 00011001 01011110 01111000 01110100 11110101 00000111 11101111 10111001 01100111,6
2025-11-29T22:12:12.965171,11011101 00101000 11111101 01011101 01011110 11111000 01110000 11110001 00000111 11101110 10101001 01100111,7
2025-11-29T22:12:13.346978,01011101 10100000 11111101 01010001 01011110 11111010 01111100 11110000 10000111 11101110 10111001 00101111,13
2025-11-29T22:12:13.623210,11011101 10101000 11011101 01010000 01011110 11111010 01110100 11110100 00000111 11101110 10101001 01101111,9
2025-11-29T22:12:13.901699,11011101 10101010 11011101 01010000 01011110 11110110 01111100 11110010 11000111 11101111 10101001 01100111,10
2025-11-29T22:12:14.186026,10011101 10101010 11111101 01010001 01011110 11011010 01111100 11110010 00000111 11101110 10101001 01101111,10
2025-11-29T22:12:14.499183,01011101 10101010 11111101 01010001 01011110 11111010 01111100 11110010 10000111 11101110 10111001 01101111,5
2025-11-29T22:12:14.779366,00011101 10101010 11011101 01110010 01011110 11111010 01111100 11110000 00000111 01101111 10111001 01101111,9
2025-11-29T22:12:15.070260,00011101 10101011 11111101 01011000 01011110 11111010 01111100 11110010 00000111 11101111 10111001 01101111,7
2025-11-29T22:12:15.375055,01011101 10101010 11011101 01010001 01011110 01111010 01111100 11110110 00000111 11101010 10101001 01101111,10
2025-11-29T22:12:15.655526,01011101 10101010 11011101 01010010 01011110 01111010 01111100 11110010 00000111 11101110 10111001 01101111,5
2025-11-29T22:12:15.949144,11011101 10100010 11111101 01010001 01111110 11110010 01111100 11110010 00000111 11101111 10101111 01101111,12
2025-11-29T22:12:16.280312,11011101 10100011 11111101 01010010 01111110 11110010 01111100 11110000 00000111 11101111 10101101 01101111,5
2025-11-29T22:12:16.564540,11011101 10100010 11011101 01010010 01111110 10110010 01111100 11110010 00000111 11101111 10101101 01101111,4
2025-11-29T22:12:16.850457,11011101 00100011 11111101 01010010 01111110 01110010 01111100 11110000 00000111 11101111 10101101 00101111,7
2025-11-29T22:12:17.112156,11011101 00100011 11111101 00010010 01111110 11111010 01111100 11110000 00000111 11101111 10101101 01101111,4
2025-11-29T22:12:17.542370,01011101 00101000 11011101 00010000 01111110 11111000 01111100 11010000 00000111 11101111 10101101 01101111,8
2025-11-29T22:12:17.813121,11011101 00101000 11111101 00010000 01111110 11101000 01111100 11110001 00000111 11101111 10101101 01101111,5
2025-11-29T22:12:18.094406,11011101 10100000 11111101 00010000 01111110 11111010 01101100 11110000 10000111 11101111 10101001 01101111,8
2025-11-29T22:12:18.377102,11011101 00100000 10111101 00010001 01111110 11111010 01101100 11110011 00000111 11101110 10101001 01101111,7
2025-11-29T22:12:18.673189,11011101 00100000 11111101 00011001 01011111 11101000 01111100 11110001 00000111 11101111 10111001 01101111,10
2025-11-29T22:12:18.947091,11011101 00100000 11111101 00010000 01011110 01111010 01101100 11110001 00000111 11101110 10101001 01101111,9
2025-11-29T22:12:19.237318,11011101 10100000 11111101 00010000 01011110 11111000 01110100 11110001 10000111 11101111 10101011 01101110,9
2025-11-29T22:12:19.543178,01011101 00101000 11111101 01011000 01011110 11111000 01110100 11110101 00000111 11101010 10111001 01101111,12
2025-11-29T22:12:19.830321,01011101 00101000 11111101 00011001 01001110 11111000 01101100 11110001 00000111 11101011 10101001 01101111,8
2025-11-29T22:12:20.101268,11011101 00100000 10111101 00010001 01001110 11111000 01101100 11110001 10000111 11101111 10101111 01101111,8
2025-11-29T22:12:20.439396,11011101 00101000 11111101 00001101 01111110 01101000 01101100 11010001 10000111 11101111 10101101 01101111,11
2025-11-29T22:12:20.727270,11011101 00100000 11111101 00010000 01011110 11111000 01111100 11110001 10000111 11101111 10101001 01101111,11
2025-11-29T22:12:21.013830,11011101 00100000 11111101 00010001 01011110 11111000 01100100 11110001 00000111 11101111 10101101 01101111,5
2025-11-29T22:12:21.301689,11011101 00100000 11111101 00010000 01001110 01111000 01111100 11110001 10000111 11101111 10101101 01101111,6
2025-11-29T22:12:21.726030,11011101 00101000 11111101 00010000 01011110 01111010 01110100 11010001 00000111 11101111 10101001 01101111,7
2025-11-29T22:12:21.999828,11011101 00100010 11011101 00011000 01011111 01111010 01111100 11110001 10000111 11101011 10111001 01101111,10
2025-11-29T22:12:22.274523,11011101 00100000 11111101 00010001 01011111 11111010 01100000 11110001 00000111 11101011 10101001 01101111,10
2025-11-29T22:12:22.552157,11011101 00100000 11111101 00010000 01011110 11111010 01101100 11110001 00000111 11101011 10101001 01101111,4
2025-11-29T22:12:22.831572,11011101 00100010 11111101 00010000 01011111 11101010 01110100 11110001 00000111 11101111 10101011 01101111,7
2025-11-29T22:12:23.131518,11011101 00101010 11011101 00010000 01011110 11111010 01111100 11110000 00000111 11101111 10111001 01101111,8
2025-11-29T22:12:23.423025,11011101 00100010 11111101 01010000 01011110 01111010 01110000 11110001 00000111 11101110 10101001 01101111,9
2025-11-29T22:12:23.700766,11011101 00100010 11111101 00010000 01011110 01111010 01111000 11010001 00000111 11101010 10101001 01101111,4
2025-11-29T22:12:24.059029,11011101 00101000 11011101 00010000 01011110 01111010 01110100 11110000 00000111 11101111 10111001 01101111,10
2025-11-29T22:12:24.337371,11011101 00101000 11111101 00011000 01011110 11111010 01110100 11110000 10000111 11100011 10111101 01101111,7
2025-11-29T22:12:24.631053,11011101 00101000 11111101 00001000 01011110 11111000 01111100 11110001 00000111 11101111 10111001 01101111,8
2025-11-29T22:12:24.897362,11011101 00101000 11111101 00011000 01011111 01111010 01111100 11110001 00000111 11101111 10111001 01101111,4
2025-11-29T22:12:25.187024,11011101 00101000 11111101 00001000 01011110 11101010 01111100 11110000 00000111 11101110 10111001 01101111,6
2025-11-29T22:12:25.459185,11011101 00101000 11011101 00011000 01011110 01111010 01110100 11010001 00000111 11101111 10101001 01101111,9
2025-11-29T22:12:25.739435,01011101 00101010 11111101 01011000 01011111 01111010 01110100 11110000 00000111 11101111 10111001 01101111,8
2025-11-29T22:12:26.167102,11011001 00101000 11011111 00011000 01011111 01111010 01110100 11110000 00000111 11101011 10111001 01101111,7
2025-11-29T22:12:26.449066,11011101 00101010 11011101 01010000 01011111 11111010 01111100 11110000 00000111 11101110 10111001 01101111,9
2025-11-29T22:12:26.740377,11011101 00101010 11011101 00011000 01011110 11111000 01110100 11110000 00000111 11101111 10111001 01101111,6
2025-11-29T22:12:27.039066,11011101 00101010 11011101 01011000 01011111 01111010 01110100 11110000 00000111 11101111 10111011 01101111,5
2025-11-29T22:12:27.337281,11011101 00101010 11011101 01010000 01011111 01111010 01110100 11110000 00000111 11101111 10111101 01101111,3
2025-11-29T22:12:27.647364,11011101 00101010 11011101 01011000 01001110 01111010 01111100 11110000 00000111 11101010 10111001 01101111,7
2025-11-29T22:12:27.937091,11011101 00101010 10011101 01010010 01001110 01111000 01111000 11010001 00000111 11101010 10101001 01101111,8
2025-11-29T22:12:28.217049,11011101 00100010 10011101 01010011 01101110 01111000 01111000 11110001 00000111 11101010 10101101 01101111,5
2025-11-29T22:12:28.522135,11011101 00101010 11011101 01010010 01011110 01111000 01111000 11010001 00000111 11101011 10101001 01101111,8
2025-11-29T22:12:28.809068,11011101 00111010 10011101 01010010 01011110 01111010 01111000 11010000 00000111 11101011 10101001 01101111,4
2025-11-29T22:12:29.360841,11011101 00100000 11111101 00010010 01011110 11111000 01110100 11110000 10000111 11101111 10111101 01101111,15
2025-11-29T22:12:29.701172,11011101 00101000 11111101 00011000 01011110 11111000 01110000 11110001 10000111 11101011 10111001 01101111,7
2025-11-29T22:12:30.002776,11011101 00101000 11111101 00011010 01011111 11111000 01110100 11110001 10000111 11101111 10101001 01101111,5
2025-11-29T22:12:30.322128,11011101 00100000 11111101 01011000 01011111 11111000 01110100 11110001 10000111 11101111 10101001 01101111,3
2025-11-29T22:12:30.689943,11011101 00100000 10111101 01010000 01011111 11111000 01100100 11110001 10000111 11101111 10111101 01101110,6
2025-11-29T22:12:31.203361,11011101 00101000 11111101 00011001 01011110 11101000 01111100 11110001 10000111 11101111 10101101 01101111,11
2025-11-29T22:12:31.516961,11011101 00100000 11111101 00010010 01111110 01111000 01100100 11110001 10000111 11101110 10111101 01101111,11
